game_index,gameTime,label,position,team,visibility
87,1 - 33:08,Ball out of play,1988589,not applicable,visible
87,1 - 33:24,Clearance,2004617,home,not shown
87,1 - 33:30,Ball out of play,2010425,not applicable,visible
87,1 - 33:40,Throw-in,2020213,home,not shown
87,1 - 33:55,Ball out of play,2035471,not applicable,visible
87,1 - 34:02,Throw-in,2042997,home,not shown
87,1 - 34:38,Shots off target,2078265,home,visible
87,1 - 34:39,Ball out of play,2079797,not applicable,visible
87,1 - 34:51,Throw-in,2091050,home,visible
87,1 - 35:03,Ball out of play,2103309,not applicable,visible
87,1 - 35:21,Throw-in,2121854,away,not shown
87,1 - 35:27,Ball out of play,2127904,not applicable,visible
87,1 - 36:05,Ball out of play,2165172,not applicable,visible
87,1 - 36:17,Throw-in,2177289,away,not shown
87,1 - 36:18,Foul,2178674,home,not shown
87,1 - 36:39,Indirect free-kick,2199846,away,visible
87,1 - 37:29,Foul,2249932,home,visible
87,1 - 38:13,Direct free-kick,2293296,away,visible
87,1 - 38:13,Shots off target,2293463,away,visible
87,1 - 38:14,Ball out of play,2294949,not applicable,visible
87,1 - 38:29,Clearance,2309722,home,not shown
87,1 - 38:55,Ball out of play,2335616,not applicable,visible
87,1 - 39:01,Throw-in,2341558,away,visible
87,1 - 40:11,Ball out of play,2411037,not applicable,visible
87,1 - 40:16,Throw-in,2416587,home,visible
87,1 - 40:23,Red card,2423400,home,visible
87,1 - 42:00,Indirect free-kick,2520350,away,not shown
87,1 - 42:34,Ball out of play,2554278,not applicable,visible
87,1 - 42:56,Clearance,2576172,home,not shown
87,2 - 00:00,Substitution,0,away,not shown
87,2 - 00:00,Kick-off,11,home,not shown
87,2 - 00:27,Ball out of play,27776,not applicable,visible
87,2 - 00:43,Throw-in,43358,home,visible
87,2 - 00:47,Ball out of play,47525,not applicable,visible
87,2 - 00:56,Clearance,56425,away,not shown
87,2 - 01:32,Ball out of play,92539,not applicable,visible
87,2 - 02:01,Shots on target,121341,away,visible
87,2 - 02:04,Ball out of play,124129,not applicable,visible
87,2 - 02:24,Corner,144163,away,visible
87,2 - 02:32,Shots off target,152820,away,visible
87,2 - 02:33,Ball out of play,153642,not applicable,visible
87,2 - 03:01,Clearance,181378,home,not shown
87,2 - 03:45,Ball out of play,225137,not applicable,visible
87,2 - 03:53,Throw-in,233033,home,not shown
87,2 - 04:13,Ball out of play,253620,not applicable,visible
87,2 - 04:30,Corner,270421,away,visible
87,2 - 04:31,Foul,271957,away,not shown
87,2 - 04:36,Ball out of play,276737,not applicable,not shown
87,2 - 05:01,Clearance,301525,home,not shown
87,2 - 05:03,Offside,303550,home,visible
87,2 - 05:12,Indirect free-kick,312556,away,not shown
87,2 - 05:28,Foul,328961,away,visible
87,2 - 05:34,Indirect free-kick,334494,home,not shown
87,2 - 05:54,Ball out of play,354616,not applicable,visible
87,2 - 06:02,Throw-in,362015,home,visible
87,2 - 07:32,Ball out of play,452990,not applicable,not shown
87,2 - 07:42,Throw-in,462779,away,not shown
87,2 - 08:11,Ball out of play,491354,not applicable,visible
87,2 - 08:13,Throw-in,493915,away,visible
87,2 - 08:47,Shots off target,527948,home,visible
87,2 - 09:12,Ball out of play,552003,not applicable,visible
87,2 - 09:36,Clearance,576107,home,not shown
87,2 - 09:43,Ball out of play,583202,not applicable,not shown
87,2 - 09:49,Throw-in,589985,away,visible
87,2 - 10:45,Foul,645801,home,visible
87,2 - 11:58,Indirect free-kick,718686,away,not shown
87,2 - 12:09,Ball out of play,729130,not applicable,visible
87,2 - 12:25,Corner,745059,away,visible
87,2 - 12:26,Ball out of play,746832,not applicable,visible
87,2 - 12:41,Corner,761541,away,not shown
87,2 - 12:42,Shots on target,762648,away,visible
87,2 - 12:43,Goal,763600,away,visible
87,2 - 13:36,Kick-off,816841,home,not shown
87,2 - 13:37,Foul,817902,away,not shown
87,2 - 13:47,Indirect free-kick,827643,home,not shown
87,2 - 14:06,Ball out of play,846949,not applicable,visible
87,2 - 14:13,Throw-in,853404,away,not shown
87,2 - 15:22,Ball out of play,922146,not applicable,visible
87,2 - 15:36,Throw-in,936034,home,visible
87,2 - 15:41,Foul,941286,away,visible
87,2 - 16:11,Direct free-kick,971142,home,visible
87,2 - 17:21,Ball out of play,1041470,not applicable,visible
87,2 - 17:37,Throw-in,1057836,away,visible
87,2 - 17:43,Ball out of play,1063253,not applicable,visible
87,2 - 17:54,Throw-in,1074879,home,visible
87,2 - 18:41,Offside,1121142,away,visible
87,2 - 19:37,Shots off target,1177306,away,visible
87,2 - 19:38,Ball out of play,1178059,not applicable,visible
87,2 - 19:58,Clearance,1198030,home,not shown
87,2 - 20:02,Foul,1202634,away,visible
87,2 - 20:06,Indirect free-kick,1206540,home,visible
87,2 - 20:31,Ball out of play,1231411,not applicable,visible
87,2 - 21:03,Corner,1263281,home,visible
87,2 - 21:20,Shots off target,1280075,away,visible
87,2 - 21:21,Ball out of play,1281487,not applicable,visible
87,2 - 21:39,Clearance,1299970,home,not shown
87,2 - 22:25,Shots on target,1345507,home,visible
87,2 - 22:26,Goal,1346240,home,visible
87,2 - 23:35,Substitution,1415348,away,visible
87,2 - 24:02,Substitution,1442160,home,visible
87,2 - 24:11,Kick-off,1451042,away,not shown
87,2 - 24:36,Ball out of play,1476533,not applicable,visible
87,2 - 24:42,Throw-in,1482489,away,not shown
87,2 - 24:46,Ball out of play,1486254,not applicable,visible
87,2 - 24:54,Throw-in,1494611,home,visible
87,2 - 25:01,Foul,1501848,away,visible
87,2 - 25:27,Yellow card,1527360,away,visible
87,2 - 25:28,Yellow card,1528880,home,visible
87,2 - 25:48,Indirect free-kick,1548814,home,not shown
87,2 - 26:04,Ball out of play,1564120,not applicable,visible
87,2 - 26:06,Throw-in,1566717,away,visible
87,2 - 26:59,Foul,1619670,away,visible
87,2 - 27:23,Indirect free-kick,1643377,home,not shown
87,2 - 27:40,Ball out of play,1660579,not applicable,visible
87,2 - 27:45,Throw-in,1665640,away,not shown
87,2 - 28:30,Shots off target,1710599,away,visible
87,2 - 28:31,Ball out of play,1711216,not applicable,visible
87,2 - 29:04,Clearance,1744702,home,not shown
87,2 - 30:41,Ball out of play,1841933,not applicable,visible
87,2 - 30:46,Throw-in,1846792,away,not shown
87,2 - 31:49,Ball out of play,1909763,not applicable,visible
87,2 - 31:52,Throw-in,1912877,away,visible
87,2 - 32:28,Ball out of play,1948523,not applicable,visible
87,2 - 32:46,Throw-in,1966702,home,visible
87,2 - 33:29,Foul,2009648,away,visible
87,2 - 34:19,Direct free-kick,2059399,home,visible
87,2 - 34:28,Ball out of play,2068707,not applicable,visible
87,2 - 34:37,Throw-in,2077644,away,not shown
87,2 - 35:08,Foul,2108566,away,visible
87,2 - 35:33,Substitution,2133720,away,visible
87,2 - 36:22,Substitution,2182240,home,visible
87,2 - 36:27,Direct free-kick,2187093,home,visible
87,2 - 36:37,Foul,2197514,away,visible
87,2 - 37:12,Direct free-kick,2232230,home,visible
87,2 - 37:40,Shots on target,2260402,home,visible
87,2 - 37:41,Ball out of play,2261190,not applicable,visible
87,2 - 38:20,Corner,2300417,home,not shown
87,2 - 38:30,Foul,2310635,away,not shown
87,2 - 38:31,Ball out of play,2311788,not applicable,visible
87,2 - 38:48,Direct free-kick,2328449,home,visible
87,2 - 39:03,Foul,2343154,home,visible
87,2 - 39:09,Indirect free-kick,2349540,away,visible
87,2 - 39:21,Foul,2361716,away,visible
87,2 - 39:29,Indirect free-kick,2369848,home,not shown
87,2 - 40:17,Ball out of play,2417237,not applicable,visible
87,2 - 40:43,Clearance,2443013,home,not shown
87,2 - 40:49,Ball out of play,2449111,not applicable,visible
87,2 - 40:51,Throw-in,2451768,away,visible
87,2 - 41:04,Ball out of play,2464340,not applicable,visible
87,2 - 41:10,Throw-in,2470106,away,not shown
87,2 - 41:43,Foul,2503796,home,visible
87,2 - 41:48,Red card,2508000,home,visible
87,2 - 42:47,Shots on target,2567639,away,visible
87,2 - 42:47,Penalty,2567640,away,visible
87,2 - 42:48,Ball out of play,2568381,not applicable,visible
87,2 - 43:04,Corner,2584519,away,visible
87,2 - 43:13,Ball out of play,2593322,not applicable,visible
87,2 - 43:17,Throw-in,2597135,away,not shown
87,2 - 43:26,Ball out of play,2606066,not applicable,visible
87,2 - 43:46,Corner,2626209,away,visible
87,2 - 43:47,Foul,2627990,away,visible
87,2 - 44:23,Clearance,2663717,home,not shown
87,2 - 44:26,Substitution,2666257,home,visible
87,2 - 45:13,Foul,2713894,away,visible
87,2 - 45:19,Yellow card,2719760,away,visible
87,2 - 45:44,Indirect free-kick,2744600,home,not shown
87,2 - 45:50,Foul,2750647,home,visible
87,2 - 45:53,Ball out of play,2753680,not applicable,not shown
87,2 - 45:59,Indirect free-kick,2759081,away,visible
88,1 - 00:00,Kick-off,0,home,not shown
88,1 - 00:47,Ball out of play,47497,not applicable,visible
88,1 - 00:59,Throw-in,59843,away,not shown
88,1 - 01:52,Ball out of play,112731,not applicable,visible
88,1 - 01:59,Throw-in,119402,home,visible
88,1 - 02:39,Ball out of play,159878,not applicable,not shown
88,1 - 02:49,Throw-in,169672,away,not shown
88,1 - 04:20,Ball out of play,260885,not applicable,visible
88,1 - 04:44,Throw-in,284753,away,visible
88,1 - 05:08,Ball out of play,308956,not applicable,not shown
88,1 - 05:24,Throw-in,324445,home,not shown
88,1 - 07:13,Ball out of play,433637,not applicable,visible
88,1 - 07:23,Throw-in,443985,away,not shown
88,1 - 08:40,Ball out of play,520602,not applicable,visible
88,1 - 09:17,Corner,557935,away,visible
88,1 - 09:32,Shots off target,572608,home,visible
88,1 - 09:33,Ball out of play,573150,not applicable,visible
88,1 - 10:00,Clearance,600790,away,not shown
88,1 - 10:23,Foul,623479,home,visible
88,1 - 10:55,Direct free-kick,655198,away,visible
88,1 - 11:11,Shots on target,671306,home,visible
88,1 - 12:12,Offside,732290,away,visible
88,1 - 12:25,Indirect free-kick,745989,home,not shown
88,1 - 13:12,Foul,792887,home,visible
88,1 - 13:24,Indirect free-kick,804081,away,not shown
88,1 - 13:53,Ball out of play,833325,not applicable,visible
88,1 - 14:10,Throw-in,850513,away,visible
88,1 - 15:28,Ball out of play,928735,not applicable,visible
88,1 - 15:31,Clearance,931601,home,not shown
88,1 - 17:00,Ball out of play,1020359,not applicable,visible
88,1 - 17:13,Throw-in,1033247,home,visible
88,1 - 17:40,Ball out of play,1060496,not applicable,visible
88,1 - 17:44,Throw-in,1064351,home,visible
88,1 - 19:11,Ball out of play,1151924,not applicable,visible
88,1 - 19:30,Clearance,1170890,away,visible
88,1 - 22:02,Shots off target,1322193,away,visible
88,1 - 22:03,Ball out of play,1323426,not applicable,visible
88,1 - 22:21,Clearance,1341256,home,not shown
88,1 - 22:45,Ball out of play,1365431,not applicable,visible
88,1 - 23:04,Throw-in,1384694,away,visible
88,1 - 23:09,Ball out of play,1389381,not applicable,visible
88,1 - 23:25,Throw-in,1405711,away,visible
88,1 - 23:32,Ball out of play,1412859,not applicable,not shown
88,1 - 23:59,Throw-in,1439712,away,visible
88,1 - 24:05,Ball out of play,1445598,not applicable,visible
88,1 - 24:25,Throw-in,1465978,away,visible
88,1 - 24:54,Ball out of play,1494897,not applicable,not shown
88,1 - 25:00,Throw-in,1500035,away,not shown
88,1 - 25:04,Ball out of play,1504694,not applicable,visible
88,1 - 25:19,Throw-in,1519099,away,visible
88,1 - 25:26,Ball out of play,1526659,not applicable,visible
88,1 - 25:36,Clearance,1536057,home,visible
88,1 - 25:54,Ball out of play,1554040,not applicable,visible
88,1 - 26:54,Ball out of play,1614917,not applicable,visible
88,1 - 27:15,Throw-in,1635331,away,visible
88,1 - 27:20,Ball out of play,1640720,not applicable,visible
88,1 - 27:43,Clearance,1663845,home,visible
88,1 - 28:11,Ball out of play,1691484,not applicable,visible
88,1 - 28:18,Throw-in,1698702,away,not shown
88,1 - 28:22,Ball out of play,1702814,not applicable,not shown
88,1 - 28:40,Throw-in,1720326,away,visible
88,1 - 28:45,Ball out of play,1725625,not applicable,visible
88,1 - 29:09,Throw-in,1749100,away,visible
88,1 - 29:15,Ball out of play,1755380,not applicable,visible
88,1 - 29:25,Throw-in,1765933,away,visible
88,1 - 30:00,Ball out of play,1800732,not applicable,visible
88,1 - 30:35,Foul,1835817,home,visible
88,1 - 30:46,Indirect free-kick,1846251,away,not shown
88,1 - 31:13,Ball out of play,1873918,not applicable,visible
88,1 - 31:53,Corner,1913232,away,visible
88,1 - 31:55,Shots on target,1915128,away,visible
88,1 - 31:56,Goal,1916280,away,visible
88,1 - 32:46,Kick-off,1966321,home,not shown
88,1 - 33:03,Ball out of play,1983852,not applicable,visible
88,1 - 33:10,Throw-in,1990026,home,not shown
88,1 - 34:25,Shots on target,2065286,home,visible
88,1 - 34:26,Goal,2066120,home,visible
88,1 - 35:13,Kick-off,2113165,away,not shown
88,1 - 37:33,Ball out of play,2253857,not applicable,visible
88,1 - 38:01,Clearance,2281510,away,visible
88,1 - 38:16,Ball out of play,2296039,not applicable,visible
88,1 - 38:23,Throw-in,2303798,away,not shown
88,1 - 38:51,Ball out of play,2331580,not applicable,visible
88,1 - 39:20,Corner,2360538,away,visible
88,1 - 39:22,Goal,2362800,away,visible
88,1 - 40:21,Kick-off,2421336,home,not shown
88,1 - 40:54,Offside,2454354,home,visible
88,1 - 41:28,Indirect free-kick,2488969,away,not shown
88,1 - 42:36,Ball out of play,2556612,not applicable,visible
88,1 - 42:58,Yellow card,2578487,home,visible
88,1 - 43:19,Clearance,2599264,away,visible
88,1 - 43:32,Foul,2612622,away,visible
88,1 - 44:12,Foul,2652140,home,visible
88,1 - 44:28,Yellow card,2668120,home,visible
88,1 - 45:03,Indirect free-kick,2703705,away,not shown
88,1 - 45:19,Foul,2719793,away,visible
88,2 - 00:00,Substitution,0,away,not shown
88,2 - 00:00,Kick-off,336,away,visible
88,2 - 01:52,Ball out of play,112831,not applicable,visible
88,2 - 02:18,Clearance,138495,away,visible
88,2 - 02:21,Foul,141830,away,visible
88,2 - 02:27,Indirect free-kick,147227,home,not shown
88,2 - 03:09,Foul,189195,home,visible
88,2 - 03:48,Indirect free-kick,228490,away,visible
88,2 - 04:01,Shots off target,241602,away,visible
88,2 - 04:03,Ball out of play,243586,not applicable,visible
88,2 - 04:09,Clearance,249994,home,visible
88,2 - 04:30,Ball out of play,270152,not applicable,visible
88,2 - 04:36,Throw-in,276228,home,visible
88,2 - 05:20,Ball out of play,320606,not applicable,visible
88,2 - 05:27,Clearance,327282,home,visible
88,2 - 06:31,Ball out of play,391954,not applicable,not shown
88,2 - 06:47,Throw-in,407534,home,visible
88,2 - 06:52,Ball out of play,412718,not applicable,visible
88,2 - 06:59,Throw-in,419164,home,visible
88,2 - 07:56,Ball out of play,476117,not applicable,visible
88,2 - 08:14,Throw-in,494917,away,visible
88,2 - 08:20,Shots on target,500465,away,visible
88,2 - 08:34,Ball out of play,514711,not applicable,visible
88,2 - 08:40,Throw-in,520855,home,not shown
88,2 - 09:10,Ball out of play,550877,not applicable,visible
88,2 - 09:33,Corner,573138,home,visible
88,2 - 09:40,Ball out of play,580641,not applicable,visible
88,2 - 09:57,Clearance,597140,away,not shown
88,2 - 10:01,Ball out of play,601158,not applicable,visible
88,2 - 11:15,Substitution,675000,home,visible
88,2 - 11:25,Throw-in,685689,home,not shown
88,2 - 13:09,Foul,789503,home,visible
88,2 - 13:35,Indirect free-kick,815036,away,not shown
88,2 - 14:06,Ball out of play,846383,not applicable,visible
88,2 - 14:18,Substitution,858440,home,visible
88,2 - 14:30,Corner,870451,home,visible
88,2 - 14:42,Ball out of play,882513,not applicable,visible
88,2 - 14:48,Corner,888098,home,visible
88,2 - 15:04,Shots on target,904738,home,visible
88,2 - 15:06,Shots on target,906053,home,visible
88,2 - 15:11,Ball out of play,911365,not applicable,not shown
88,2 - 15:42,Throw-in,942316,home,visible
88,2 - 15:45,Ball out of play,945834,not applicable,visible
88,2 - 15:52,Throw-in,952374,home,visible
88,2 - 15:59,Ball out of play,959570,not applicable,visible
88,2 - 16:22,Clearance,982591,away,not shown
88,2 - 16:46,Ball out of play,1006957,not applicable,visible
88,2 - 17:18,Clearance,1038657,away,not shown
88,2 - 17:54,Ball out of play,1074814,not applicable,visible
88,2 - 18:05,Corner,1085697,home,not shown
88,2 - 18:11,Shots on target,1091619,home,visible
88,2 - 18:26,Shots off target,1106117,home,visible
88,2 - 18:27,Ball out of play,1107230,not applicable,visible
88,2 - 18:56,Yellow card,1136851,away,not shown
88,2 - 19:04,Clearance,1144825,away,visible
88,2 - 19:52,Shots on target,1192682,home,visible
88,2 - 19:53,Goal,1193320,home,visible
88,2 - 20:33,Kick-off,1233434,away,not shown
88,2 - 20:52,Shots on target,1252512,away,visible
88,2 - 20:53,Goal,1253280,away,visible
88,2 - 22:01,Kick-off,1321462,home,not shown
88,2 - 22:40,Ball out of play,1360918,not applicable,visible
88,2 - 23:15,Corner,1395929,away,visible
88,2 - 23:34,Shots on target,1414735,away,visible
88,2 - 24:03,Shots on target,1443277,home,visible
88,2 - 25:09,Foul,1509548,away,visible
88,2 - 25:55,Direct free-kick,1555251,home,visible
88,2 - 26:46,Ball out of play,1606297,not applicable,not shown
88,2 - 27:23,Substitution,1643000,away,visible
88,2 - 27:30,Throw-in,1650797,home,visible
88,2 - 28:39,Offside,1719326,home,visible
88,2 - 29:02,Indirect free-kick,1742719,away,not shown
88,2 - 29:10,Foul,1750295,away,visible
88,2 - 29:14,Yellow card,1754000,away,visible
88,2 - 29:36,Indirect free-kick,1776848,home,visible
88,2 - 29:59,Foul,1799122,away,visible
88,2 - 30:10,Yellow card,1810000,away,visible
88,2 - 30:59,Yellow card,1859320,away,visible
88,2 - 31:24,Direct free-kick,1884445,home,visible
88,2 - 31:24,Shots on target,1884487,home,visible
88,2 - 31:31,Foul,1891303,home,visible
88,2 - 32:01,Yellow card,1921000,home,visible
88,2 - 32:31,Indirect free-kick,1951989,away,visible
88,2 - 33:19,Foul,1999711,home,visible
88,2 - 33:22,Ball out of play,2002050,not applicable,visible
88,2 - 33:46,Indirect free-kick,2026669,away,not shown
88,2 - 33:58,Ball out of play,2038532,not applicable,visible
88,2 - 34:10,Throw-in,2050154,away,visible
88,2 - 34:16,Foul,2056930,away,visible
88,2 - 34:22,Indirect free-kick,2062704,home,visible
88,2 - 34:40,Shots off target,2080527,home,visible
88,2 - 34:41,Ball out of play,2081535,not applicable,visible
88,2 - 35:16,Clearance,2116482,away,not shown
88,2 - 35:30,Ball out of play,2130229,not applicable,visible
88,2 - 35:40,Throw-in,2140490,home,visible
88,2 - 36:50,Foul,2210968,away,visible
88,2 - 37:36,Direct free-kick,2256552,home,visible
88,2 - 37:39,Shots on target,2259423,home,visible
88,2 - 37:41,Ball out of play,2261335,not applicable,visible
